output_type,prompt_id,prompt_idx,seed,fidelity_score,above_threshold,image_path
bar_chart,bc_06,6,536,0.25,0,experiment\images\bar_chart\bc_06\seed_0536.png
bar_chart,bc_06,6,537,0.25,0,experiment\images\bar_chart\bc_06\seed_0537.png
bar_chart,bc_06,6,538,0.25,0,experiment\images\bar_chart\bc_06\seed_0538.png
bar_chart,bc_06,6,539,0.0,0,experiment\images\bar_chart\bc_06\seed_0539.png
bar_chart,bc_06,6,540,0.25,0,experiment\images\bar_chart\bc_06\seed_0540.png
bar_chart,bc_06,6,541,0.8214,1,experiment\images\bar_chart\bc_06\seed_0541.png
bar_chart,bc_06,6,542,0.25,0,experiment\images\bar_chart\bc_06\seed_0542.png
bar_chart,bc_06,6,543,0.3333,0,experiment\images\bar_chart\bc_06\seed_0543.png
bar_chart,bc_06,6,544,0.25,0,experiment\images\bar_chart\bc_06\seed_0544.png
bar_chart,bc_06,6,545,0.25,0,experiment\images\bar_chart\bc_06\seed_0545.png
bar_chart,bc_06,6,546,0.25,0,experiment\images\bar_chart\bc_06\seed_0546.png
bar_chart,bc_06,6,547,0.25,0,experiment\images\bar_chart\bc_06\seed_0547.png
bar_chart,bc_06,6,548,0.25,0,experiment\images\bar_chart\bc_06\seed_0548.png
bar_chart,bc_06,6,549,0.25,0,experiment\images\bar_chart\bc_06\seed_0549.png
bar_chart,bc_06,6,550,0.25,0,experiment\images\bar_chart\bc_06\seed_0550.png
bar_chart,bc_06,6,551,0.3333,0,experiment\images\bar_chart\bc_06\seed_0551.png
bar_chart,bc_06,6,552,0.1667,0,experiment\images\bar_chart\bc_06\seed_0552.png
bar_chart,bc_06,6,553,0.25,0,experiment\images\bar_chart\bc_06\seed_0553.png
bar_chart,bc_06,6,554,0.8198,1,experiment\images\bar_chart\bc_06\seed_0554.png
bar_chart,bc_06,6,555,0.25,0,experiment\images\bar_chart\bc_06\seed_0555.png
bar_chart,bc_06,6,556,0.25,0,experiment\images\bar_chart\bc_06\seed_0556.png
bar_chart,bc_06,6,557,0.4167,0,experiment\images\bar_chart\bc_06\seed_0557.png
bar_chart,bc_06,6,558,0.25,0,experiment\images\bar_chart\bc_06\seed_0558.png
bar_chart,bc_06,6,559,0.25,0,experiment\images\bar_chart\bc_06\seed_0559.png
bar_chart,bc_06,6,560,0.4167,0,experiment\images\bar_chart\bc_06\seed_0560.png
bar_chart,bc_06,6,561,0.25,0,experiment\images\bar_chart\bc_06\seed_0561.png
bar_chart,bc_06,6,562,0.25,0,experiment\images\bar_chart\bc_06\seed_0562.png
bar_chart,bc_06,6,563,0.25,0,experiment\images\bar_chart\bc_06\seed_0563.png
bar_chart,bc_06,6,564,0.25,0,experiment\images\bar_chart\bc_06\seed_0564.png
bar_chart,bc_06,6,565,0.25,0,experiment\images\bar_chart\bc_06\seed_0565.png
bar_chart,bc_06,6,566,0.25,0,experiment\images\bar_chart\bc_06\seed_0566.png
bar_chart,bc_06,6,567,0.25,0,experiment\images\bar_chart\bc_06\seed_0567.png
bar_chart,bc_06,6,568,0.3925,0,experiment\images\bar_chart\bc_06\seed_0568.png
bar_chart,bc_06,6,569,0.9235,1,experiment\images\bar_chart\bc_06\seed_0569.png
bar_chart,bc_06,6,570,0.25,0,experiment\images\bar_chart\bc_06\seed_0570.png
bar_chart,bc_06,6,571,0.25,0,experiment\images\bar_chart\bc_06\seed_0571.png
bar_chart,bc_06,6,572,0.25,0,experiment\images\bar_chart\bc_06\seed_0572.png
bar_chart,bc_06,6,573,0.8333,1,experiment\images\bar_chart\bc_06\seed_0573.png
bar_chart,bc_06,6,574,0.25,0,experiment\images\bar_chart\bc_06\seed_0574.png
bar_chart,bc_06,6,575,0.3544,0,experiment\images\bar_chart\bc_06\seed_0575.png
bar_chart,bc_06,6,576,0.25,0,experiment\images\bar_chart\bc_06\seed_0576.png
bar_chart,bc_06,6,577,0.0,0,experiment\images\bar_chart\bc_06\seed_0577.png
bar_chart,bc_06,6,578,0.25,0,experiment\images\bar_chart\bc_06\seed_0578.png
bar_chart,bc_06,6,579,0.25,0,experiment\images\bar_chart\bc_06\seed_0579.png
bar_chart,bc_06,6,580,0.0,0,experiment\images\bar_chart\bc_06\seed_0580.png
bar_chart,bc_06,6,581,0.0,0,experiment\images\bar_chart\bc_06\seed_0581.png
bar_chart,bc_06,6,582,0.25,0,experiment\images\bar_chart\bc_06\seed_0582.png
bar_chart,bc_06,6,583,0.25,0,experiment\images\bar_chart\bc_06\seed_0583.png
bar_chart,bc_06,6,584,0.5,0,experiment\images\bar_chart\bc_06\seed_0584.png
bar_chart,bc_06,6,585,0.25,0,experiment\images\bar_chart\bc_06\seed_0585.png
bar_chart,bc_06,6,586,0.25,0,experiment\images\bar_chart\bc_06\seed_0586.png
bar_chart,bc_06,6,587,0.25,0,experiment\images\bar_chart\bc_06\seed_0587.png
bar_chart,bc_06,6,588,0.25,0,experiment\images\bar_chart\bc_06\seed_0588.png
bar_chart,bc_06,6,589,0.25,0,experiment\images\bar_chart\bc_06\seed_0589.png
bar_chart,bc_06,6,590,0.25,0,experiment\images\bar_chart\bc_06\seed_0590.png
bar_chart,bc_06,6,591,0.25,0,experiment\images\bar_chart\bc_06\seed_0591.png
bar_chart,bc_06,6,592,0.25,0,experiment\images\bar_chart\bc_06\seed_0592.png
bar_chart,bc_06,6,593,0.25,0,experiment\images\bar_chart\bc_06\seed_0593.png
bar_chart,bc_06,6,594,0.5,0,experiment\images\bar_chart\bc_06\seed_0594.png
bar_chart,bc_06,6,595,0.25,0,experiment\images\bar_chart\bc_06\seed_0595.png
bar_chart,bc_06,6,596,0.25,0,experiment\images\bar_chart\bc_06\seed_0596.png
bar_chart,bc_06,6,597,0.25,0,experiment\images\bar_chart\bc_06\seed_0597.png
bar_chart,bc_06,6,598,0.25,0,experiment\images\bar_chart\bc_06\seed_0598.png
bar_chart,bc_06,6,599,0.25,0,experiment\images\bar_chart\bc_06\seed_0599.png
bar_chart,bc_06,6,600,0.25,0,experiment\images\bar_chart\bc_06\seed_0600.png
bar_chart,bc_06,6,601,0.25,0,experiment\images\bar_chart\bc_06\seed_0601.png
bar_chart,bc_06,6,602,0.25,0,experiment\images\bar_chart\bc_06\seed_0602.png
bar_chart,bc_06,6,603,0.25,0,experiment\images\bar_chart\bc_06\seed_0603.png
bar_chart,bc_06,6,604,1.0,1,experiment\images\bar_chart\bc_06\seed_0604.png
bar_chart,bc_06,6,605,0.25,0,experiment\images\bar_chart\bc_06\seed_0605.png
bar_chart,bc_06,6,606,0.25,0,experiment\images\bar_chart\bc_06\seed_0606.png
bar_chart,bc_06,6,607,0.25,0,experiment\images\bar_chart\bc_06\seed_0607.png
bar_chart,bc_06,6,608,0.25,0,experiment\images\bar_chart\bc_06\seed_0608.png
bar_chart,bc_06,6,609,0.25,0,experiment\images\bar_chart\bc_06\seed_0609.png
bar_chart,bc_06,6,610,0.25,0,experiment\images\bar_chart\bc_06\seed_0610.png
bar_chart,bc_06,6,611,0.25,0,experiment\images\bar_chart\bc_06\seed_0611.png
bar_chart,bc_06,6,612,0.25,0,experiment\images\bar_chart\bc_06\seed_0612.png
bar_chart,bc_06,6,613,0.25,0,experiment\images\bar_chart\bc_06\seed_0613.png
bar_chart,bc_06,6,614,0.25,0,experiment\images\bar_chart\bc_06\seed_0614.png
bar_chart,bc_06,6,615,0.4167,0,experiment\images\bar_chart\bc_06\seed_0615.png
bar_chart,bc_06,6,616,0.25,0,experiment\images\bar_chart\bc_06\seed_0616.png
bar_chart,bc_06,6,617,0.25,0,experiment\images\bar_chart\bc_06\seed_0617.png
bar_chart,bc_06,6,618,0.25,0,experiment\images\bar_chart\bc_06\seed_0618.png
bar_chart,bc_06,6,619,0.25,0,experiment\images\bar_chart\bc_06\seed_0619.png
bar_chart,bc_06,6,620,0.25,0,experiment\images\bar_chart\bc_06\seed_0620.png
bar_chart,bc_06,6,621,0.25,0,experiment\images\bar_chart\bc_06\seed_0621.png
bar_chart,bc_06,6,622,0.25,0,experiment\images\bar_chart\bc_06\seed_0622.png
bar_chart,bc_06,6,623,0.25,0,experiment\images\bar_chart\bc_06\seed_0623.png
bar_chart,bc_06,6,624,0.25,0,experiment\images\bar_chart\bc_06\seed_0624.png
bar_chart,bc_06,6,625,0.3333,0,experiment\images\bar_chart\bc_06\seed_0625.png
bar_chart,bc_06,6,626,0.25,0,experiment\images\bar_chart\bc_06\seed_0626.png
bar_chart,bc_06,6,627,0.25,0,experiment\images\bar_chart\bc_06\seed_0627.png
bar_chart,bc_06,6,628,0.25,0,experiment\images\bar_chart\bc_06\seed_0628.png
bar_chart,bc_06,6,629,0.4167,0,experiment\images\bar_chart\bc_06\seed_0629.png
bar_chart,bc_06,6,630,0.25,0,experiment\images\bar_chart\bc_06\seed_0630.png
bar_chart,bc_06,6,631,0.0,0,experiment\images\bar_chart\bc_06\seed_0631.png
bar_chart,bc_06,6,632,0.484,0,experiment\images\bar_chart\bc_06\seed_0632.png
bar_chart,bc_06,6,633,0.5,0,experiment\images\bar_chart\bc_06\seed_0633.png
bar_chart,bc_06,6,634,1.0,1,experiment\images\bar_chart\bc_06\seed_0634.png
bar_chart,bc_06,6,635,0.25,0,experiment\images\bar_chart\bc_06\seed_0635.png
bar_chart,bc_06,6,636,0.25,0,experiment\images\bar_chart\bc_06\seed_0636.png
bar_chart,bc_06,6,637,0.5,0,experiment\images\bar_chart\bc_06\seed_0637.png
bar_chart,bc_06,6,638,0.8008,1,experiment\images\bar_chart\bc_06\seed_0638.png
bar_chart,bc_06,6,639,0.25,0,experiment\images\bar_chart\bc_06\seed_0639.png
bar_chart,bc_06,6,640,0.25,0,experiment\images\bar_chart\bc_06\seed_0640.png
bar_chart,bc_06,6,641,0.25,0,experiment\images\bar_chart\bc_06\seed_0641.png
bar_chart,bc_06,6,642,0.25,0,experiment\images\bar_chart\bc_06\seed_0642.png
bar_chart,bc_06,6,643,0.25,0,experiment\images\bar_chart\bc_06\seed_0643.png
bar_chart,bc_06,6,644,0.25,0,experiment\images\bar_chart\bc_06\seed_0644.png
bar_chart,bc_06,6,645,0.25,0,experiment\images\bar_chart\bc_06\seed_0645.png
bar_chart,bc_06,6,646,0.1487,0,experiment\images\bar_chart\bc_06\seed_0646.png
bar_chart,bc_06,6,647,0.25,0,experiment\images\bar_chart\bc_06\seed_0647.png
bar_chart,bc_06,6,648,0.25,0,experiment\images\bar_chart\bc_06\seed_0648.png
bar_chart,bc_06,6,649,0.345,0,experiment\images\bar_chart\bc_06\seed_0649.png
bar_chart,bc_06,6,650,0.3775,0,experiment\images\bar_chart\bc_06\seed_0650.png
bar_chart,bc_06,6,651,0.25,0,experiment\images\bar_chart\bc_06\seed_0651.png
bar_chart,bc_06,6,652,0.25,0,experiment\images\bar_chart\bc_06\seed_0652.png
bar_chart,bc_06,6,653,0.0,0,experiment\images\bar_chart\bc_06\seed_0653.png
bar_chart,bc_06,6,654,0.8333,1,experiment\images\bar_chart\bc_06\seed_0654.png
bar_chart,bc_06,6,655,0.25,0,experiment\images\bar_chart\bc_06\seed_0655.png
bar_chart,bc_06,6,656,0.0644,0,experiment\images\bar_chart\bc_06\seed_0656.png
bar_chart,bc_06,6,657,0.25,0,experiment\images\bar_chart\bc_06\seed_0657.png
bar_chart,bc_06,6,658,0.25,0,experiment\images\bar_chart\bc_06\seed_0658.png
bar_chart,bc_06,6,659,0.25,0,experiment\images\bar_chart\bc_06\seed_0659.png
bar_chart,bc_06,6,660,0.0,0,experiment\images\bar_chart\bc_06\seed_0660.png
bar_chart,bc_06,6,661,0.25,0,experiment\images\bar_chart\bc_06\seed_0661.png
bar_chart,bc_06,6,662,0.25,0,experiment\images\bar_chart\bc_06\seed_0662.png
bar_chart,bc_06,6,663,0.25,0,experiment\images\bar_chart\bc_06\seed_0663.png
bar_chart,bc_06,6,664,0.092,0,experiment\images\bar_chart\bc_06\seed_0664.png
bar_chart,bc_06,6,665,0.25,0,experiment\images\bar_chart\bc_06\seed_0665.png
bar_chart,bc_06,6,666,0.25,0,experiment\images\bar_chart\bc_06\seed_0666.png
bar_chart,bc_06,6,667,0.0,0,experiment\images\bar_chart\bc_06\seed_0667.png
bar_chart,bc_06,6,668,0.25,0,experiment\images\bar_chart\bc_06\seed_0668.png
bar_chart,bc_06,6,669,0.25,0,experiment\images\bar_chart\bc_06\seed_0669.png
bar_chart,bc_06,6,670,0.25,0,experiment\images\bar_chart\bc_06\seed_0670.png
bar_chart,bc_06,6,671,0.5,0,experiment\images\bar_chart\bc_06\seed_0671.png
bar_chart,bc_06,6,672,0.25,0,experiment\images\bar_chart\bc_06\seed_0672.png
bar_chart,bc_06,6,673,0.3333,0,experiment\images\bar_chart\bc_06\seed_0673.png
bar_chart,bc_06,6,674,0.6667,0,experiment\images\bar_chart\bc_06\seed_0674.png
bar_chart,bc_06,6,675,0.25,0,experiment\images\bar_chart\bc_06\seed_0675.png
bar_chart,bc_06,6,676,0.25,0,experiment\images\bar_chart\bc_06\seed_0676.png
bar_chart,bc_06,6,677,0.25,0,experiment\images\bar_chart\bc_06\seed_0677.png
bar_chart,bc_06,6,678,0.25,0,experiment\images\bar_chart\bc_06\seed_0678.png
bar_chart,bc_06,6,679,0.4167,0,experiment\images\bar_chart\bc_06\seed_0679.png
bar_chart,bc_06,6,680,0.25,0,experiment\images\bar_chart\bc_06\seed_0680.png
bar_chart,bc_06,6,681,0.25,0,experiment\images\bar_chart\bc_06\seed_0681.png
bar_chart,bc_06,6,682,0.25,0,experiment\images\bar_chart\bc_06\seed_0682.png
bar_chart,bc_06,6,683,0.25,0,experiment\images\bar_chart\bc_06\seed_0683.png
bar_chart,bc_06,6,684,0.25,0,experiment\images\bar_chart\bc_06\seed_0684.png
bar_chart,bc_06,6,685,0.4167,0,experiment\images\bar_chart\bc_06\seed_0685.png
bar_chart,bc_06,6,686,0.25,0,experiment\images\bar_chart\bc_06\seed_0686.png
bar_chart,bc_06,6,687,0.3333,0,experiment\images\bar_chart\bc_06\seed_0687.png
bar_chart,bc_06,6,688,0.25,0,experiment\images\bar_chart\bc_06\seed_0688.png
bar_chart,bc_06,6,689,0.25,0,experiment\images\bar_chart\bc_06\seed_0689.png
bar_chart,bc_06,6,690,0.25,0,experiment\images\bar_chart\bc_06\seed_0690.png
bar_chart,bc_06,6,691,0.25,0,experiment\images\bar_chart\bc_06\seed_0691.png
bar_chart,bc_06,6,692,0.0,0,experiment\images\bar_chart\bc_06\seed_0692.png
bar_chart,bc_06,6,693,0.25,0,experiment\images\bar_chart\bc_06\seed_0693.png
bar_chart,bc_06,6,694,0.0,0,experiment\images\bar_chart\bc_06\seed_0694.png
bar_chart,bc_06,6,695,0.25,0,experiment\images\bar_chart\bc_06\seed_0695.png
bar_chart,bc_06,6,696,0.1667,0,experiment\images\bar_chart\bc_06\seed_0696.png
bar_chart,bc_06,6,697,0.25,0,experiment\images\bar_chart\bc_06\seed_0697.png
bar_chart,bc_06,6,698,0.0,0,experiment\images\bar_chart\bc_06\seed_0698.png
bar_chart,bc_06,6,699,0.25,0,experiment\images\bar_chart\bc_06\seed_0699.png
bar_chart,bc_06,6,700,0.25,0,experiment\images\bar_chart\bc_06\seed_0700.png
bar_chart,bc_06,6,701,0.0,0,experiment\images\bar_chart\bc_06\seed_0701.png
bar_chart,bc_06,6,702,0.25,0,experiment\images\bar_chart\bc_06\seed_0702.png
bar_chart,bc_06,6,703,0.25,0,experiment\images\bar_chart\bc_06\seed_0703.png
bar_chart,bc_06,6,704,0.25,0,experiment\images\bar_chart\bc_06\seed_0704.png
bar_chart,bc_06,6,705,0.25,0,experiment\images\bar_chart\bc_06\seed_0705.png
bar_chart,bc_06,6,706,0.25,0,experiment\images\bar_chart\bc_06\seed_0706.png
bar_chart,bc_06,6,707,0.25,0,experiment\images\bar_chart\bc_06\seed_0707.png
bar_chart,bc_06,6,708,0.0,0,experiment\images\bar_chart\bc_06\seed_0708.png
bar_chart,bc_06,6,709,0.25,0,experiment\images\bar_chart\bc_06\seed_0709.png
bar_chart,bc_06,6,710,0.25,0,experiment\images\bar_chart\bc_06\seed_0710.png
bar_chart,bc_06,6,711,0.25,0,experiment\images\bar_chart\bc_06\seed_0711.png
bar_chart,bc_06,6,712,0.25,0,experiment\images\bar_chart\bc_06\seed_0712.png
bar_chart,bc_06,6,713,0.5,0,experiment\images\bar_chart\bc_06\seed_0713.png
bar_chart,bc_06,6,714,0.25,0,experiment\images\bar_chart\bc_06\seed_0714.png
bar_chart,bc_06,6,715,0.25,0,experiment\images\bar_chart\bc_06\seed_0715.png
bar_chart,bc_06,6,716,0.25,0,experiment\images\bar_chart\bc_06\seed_0716.png
bar_chart,bc_06,6,717,0.4167,0,experiment\images\bar_chart\bc_06\seed_0717.png
bar_chart,bc_06,6,718,0.25,0,experiment\images\bar_chart\bc_06\seed_0718.png
bar_chart,bc_06,6,719,0.25,0,experiment\images\bar_chart\bc_06\seed_0719.png
bar_chart,bc_06,6,720,0.25,0,experiment\images\bar_chart\bc_06\seed_0720.png
bar_chart,bc_06,6,721,0.0,0,experiment\images\bar_chart\bc_06\seed_0721.png
bar_chart,bc_06,6,722,0.25,0,experiment\images\bar_chart\bc_06\seed_0722.png
bar_chart,bc_06,6,723,0.25,0,experiment\images\bar_chart\bc_06\seed_0723.png
bar_chart,bc_06,6,724,0.6667,0,experiment\images\bar_chart\bc_06\seed_0724.png
bar_chart,bc_06,6,725,0.0,0,experiment\images\bar_chart\bc_06\seed_0725.png
bar_chart,bc_06,6,726,0.25,0,experiment\images\bar_chart\bc_06\seed_0726.png
bar_chart,bc_06,6,727,0.25,0,experiment\images\bar_chart\bc_06\seed_0727.png
bar_chart,bc_06,6,728,0.8333,1,experiment\images\bar_chart\bc_06\seed_0728.png
bar_chart,bc_06,6,729,0.25,0,experiment\images\bar_chart\bc_06\seed_0729.png
bar_chart,bc_06,6,730,0.0,0,experiment\images\bar_chart\bc_06\seed_0730.png
bar_chart,bc_06,6,731,0.0,0,experiment\images\bar_chart\bc_06\seed_0731.png
bar_chart,bc_06,6,732,0.25,0,experiment\images\bar_chart\bc_06\seed_0732.png
bar_chart,bc_06,6,733,0.25,0,experiment\images\bar_chart\bc_06\seed_0733.png
bar_chart,bc_06,6,734,0.25,0,experiment\images\bar_chart\bc_06\seed_0734.png
bar_chart,bc_06,6,735,0.4167,0,experiment\images\bar_chart\bc_06\seed_0735.png
bar_chart,bc_06,6,736,0.25,0,experiment\images\bar_chart\bc_06\seed_0736.png
bar_chart,bc_06,6,737,0.25,0,experiment\images\bar_chart\bc_06\seed_0737.png
bar_chart,bc_06,6,738,0.25,0,experiment\images\bar_chart\bc_06\seed_0738.png
bar_chart,bc_06,6,739,0.6667,0,experiment\images\bar_chart\bc_06\seed_0739.png
bar_chart,bc_06,6,740,0.25,0,experiment\images\bar_chart\bc_06\seed_0740.png
bar_chart,bc_06,6,741,0.25,0,experiment\images\bar_chart\bc_06\seed_0741.png
bar_chart,bc_06,6,742,0.25,0,experiment\images\bar_chart\bc_06\seed_0742.png
bar_chart,bc_06,6,743,0.25,0,experiment\images\bar_chart\bc_06\seed_0743.png
bar_chart,bc_06,6,744,0.25,0,experiment\images\bar_chart\bc_06\seed_0744.png
bar_chart,bc_06,6,745,0.25,0,experiment\images\bar_chart\bc_06\seed_0745.png
bar_chart,bc_06,6,746,1.0,1,experiment\images\bar_chart\bc_06\seed_0746.png
bar_chart,bc_06,6,747,0.25,0,experiment\images\bar_chart\bc_06\seed_0747.png
bar_chart,bc_06,6,748,0.5,0,experiment\images\bar_chart\bc_06\seed_0748.png
bar_chart,bc_06,6,749,0.25,0,experiment\images\bar_chart\bc_06\seed_0749.png
bar_chart,bc_06,6,750,0.25,0,experiment\images\bar_chart\bc_06\seed_0750.png
bar_chart,bc_06,6,751,0.25,0,experiment\images\bar_chart\bc_06\seed_0751.png
bar_chart,bc_06,6,752,0.25,0,experiment\images\bar_chart\bc_06\seed_0752.png
bar_chart,bc_06,6,753,0.25,0,experiment\images\bar_chart\bc_06\seed_0753.png
bar_chart,bc_06,6,754,0.25,0,experiment\images\bar_chart\bc_06\seed_0754.png
bar_chart,bc_06,6,755,0.25,0,experiment\images\bar_chart\bc_06\seed_0755.png
bar_chart,bc_06,6,756,0.2496,0,experiment\images\bar_chart\bc_06\seed_0756.png
bar_chart,bc_06,6,757,0.4167,0,experiment\images\bar_chart\bc_06\seed_0757.png
bar_chart,bc_06,6,758,0.25,0,experiment\images\bar_chart\bc_06\seed_0758.png
bar_chart,bc_06,6,759,0.25,0,experiment\images\bar_chart\bc_06\seed_0759.png
bar_chart,bc_06,6,760,0.25,0,experiment\images\bar_chart\bc_06\seed_0760.png
bar_chart,bc_06,6,761,0.0,0,experiment\images\bar_chart\bc_06\seed_0761.png
bar_chart,bc_06,6,762,0.5,0,experiment\images\bar_chart\bc_06\seed_0762.png
bar_chart,bc_06,6,763,0.25,0,experiment\images\bar_chart\bc_06\seed_0763.png
bar_chart,bc_06,6,764,0.25,0,experiment\images\bar_chart\bc_06\seed_0764.png
bar_chart,bc_06,6,765,0.25,0,experiment\images\bar_chart\bc_06\seed_0765.png
bar_chart,bc_06,6,766,0.25,0,experiment\images\bar_chart\bc_06\seed_0766.png
bar_chart,bc_06,6,767,0.25,0,experiment\images\bar_chart\bc_06\seed_0767.png
bar_chart,bc_06,6,768,0.25,0,experiment\images\bar_chart\bc_06\seed_0768.png
bar_chart,bc_06,6,769,0.25,0,experiment\images\bar_chart\bc_06\seed_0769.png
bar_chart,bc_06,6,770,0.25,0,experiment\images\bar_chart\bc_06\seed_0770.png
bar_chart,bc_06,6,771,1.0,1,experiment\images\bar_chart\bc_06\seed_0771.png
bar_chart,bc_06,6,772,0.25,0,experiment\images\bar_chart\bc_06\seed_0772.png
bar_chart,bc_06,6,773,0.25,0,experiment\images\bar_chart\bc_06\seed_0773.png
bar_chart,bc_06,6,774,0.25,0,experiment\images\bar_chart\bc_06\seed_0774.png
bar_chart,bc_06,6,775,0.25,0,experiment\images\bar_chart\bc_06\seed_0775.png
bar_chart,bc_06,6,776,0.25,0,experiment\images\bar_chart\bc_06\seed_0776.png
bar_chart,bc_06,6,777,0.25,0,experiment\images\bar_chart\bc_06\seed_0777.png
bar_chart,bc_06,6,778,0.25,0,experiment\images\bar_chart\bc_06\seed_0778.png
bar_chart,bc_06,6,779,0.25,0,experiment\images\bar_chart\bc_06\seed_0779.png
bar_chart,bc_06,6,780,0.25,0,experiment\images\bar_chart\bc_06\seed_0780.png
bar_chart,bc_06,6,781,0.25,0,experiment\images\bar_chart\bc_06\seed_0781.png
bar_chart,bc_06,6,782,0.25,0,experiment\images\bar_chart\bc_06\seed_0782.png
bar_chart,bc_06,6,783,0.25,0,experiment\images\bar_chart\bc_06\seed_0783.png
bar_chart,bc_06,6,784,0.0,0,experiment\images\bar_chart\bc_06\seed_0784.png
bar_chart,bc_06,6,785,0.25,0,experiment\images\bar_chart\bc_06\seed_0785.png
bar_chart,bc_06,6,786,0.4167,0,experiment\images\bar_chart\bc_06\seed_0786.png
bar_chart,bc_06,6,787,0.0,0,experiment\images\bar_chart\bc_06\seed_0787.png
bar_chart,bc_06,6,788,0.1605,0,experiment\images\bar_chart\bc_06\seed_0788.png
bar_chart,bc_06,6,789,0.25,0,experiment\images\bar_chart\bc_06\seed_0789.png
bar_chart,bc_06,6,790,0.0,0,experiment\images\bar_chart\bc_06\seed_0790.png
bar_chart,bc_06,6,791,0.25,0,experiment\images\bar_chart\bc_06\seed_0791.png
bar_chart,bc_06,6,792,0.25,0,experiment\images\bar_chart\bc_06\seed_0792.png
bar_chart,bc_06,6,793,0.25,0,experiment\images\bar_chart\bc_06\seed_0793.png
bar_chart,bc_06,6,794,0.25,0,experiment\images\bar_chart\bc_06\seed_0794.png
bar_chart,bc_06,6,795,0.25,0,experiment\images\bar_chart\bc_06\seed_0795.png
bar_chart,bc_06,6,796,0.25,0,experiment\images\bar_chart\bc_06\seed_0796.png
bar_chart,bc_06,6,797,0.25,0,experiment\images\bar_chart\bc_06\seed_0797.png
bar_chart,bc_06,6,798,0.25,0,experiment\images\bar_chart\bc_06\seed_0798.png
bar_chart,bc_06,6,799,0.25,0,experiment\images\bar_chart\bc_06\seed_0799.png
bar_chart,bc_06,6,800,0.1667,0,experiment\images\bar_chart\bc_06\seed_0800.png
bar_chart,bc_06,6,801,0.25,0,experiment\images\bar_chart\bc_06\seed_0801.png
bar_chart,bc_06,6,802,0.25,0,experiment\images\bar_chart\bc_06\seed_0802.png
bar_chart,bc_06,6,803,0.25,0,experiment\images\bar_chart\bc_06\seed_0803.png
bar_chart,bc_06,6,804,0.4167,0,experiment\images\bar_chart\bc_06\seed_0804.png
bar_chart,bc_06,6,805,0.0,0,experiment\images\bar_chart\bc_06\seed_0805.png
bar_chart,bc_06,6,806,0.25,0,experiment\images\bar_chart\bc_06\seed_0806.png
bar_chart,bc_06,6,807,0.0,0,experiment\images\bar_chart\bc_06\seed_0807.png
bar_chart,bc_06,6,808,0.25,0,experiment\images\bar_chart\bc_06\seed_0808.png
bar_chart,bc_06,6,809,0.25,0,experiment\images\bar_chart\bc_06\seed_0809.png
bar_chart,bc_06,6,810,0.25,0,experiment\images\bar_chart\bc_06\seed_0810.png
bar_chart,bc_06,6,811,0.25,0,experiment\images\bar_chart\bc_06\seed_0811.png
bar_chart,bc_06,6,812,0.5764,0,experiment\images\bar_chart\bc_06\seed_0812.png
bar_chart,bc_06,6,813,0.25,0,experiment\images\bar_chart\bc_06\seed_0813.png
bar_chart,bc_06,6,814,0.4167,0,experiment\images\bar_chart\bc_06\seed_0814.png
bar_chart,bc_06,6,815,0.8333,1,experiment\images\bar_chart\bc_06\seed_0815.png
bar_chart,bc_06,6,816,0.25,0,experiment\images\bar_chart\bc_06\seed_0816.png
bar_chart,bc_06,6,817,0.25,0,experiment\images\bar_chart\bc_06\seed_0817.png
bar_chart,bc_06,6,818,0.25,0,experiment\images\bar_chart\bc_06\seed_0818.png
bar_chart,bc_06,6,819,0.25,0,experiment\images\bar_chart\bc_06\seed_0819.png
bar_chart,bc_06,6,820,0.25,0,experiment\images\bar_chart\bc_06\seed_0820.png
bar_chart,bc_06,6,821,0.25,0,experiment\images\bar_chart\bc_06\seed_0821.png
bar_chart,bc_06,6,822,0.25,0,experiment\images\bar_chart\bc_06\seed_0822.png
bar_chart,bc_06,6,823,0.3333,0,experiment\images\bar_chart\bc_06\seed_0823.png
bar_chart,bc_06,6,824,0.25,0,experiment\images\bar_chart\bc_06\seed_0824.png
bar_chart,bc_06,6,825,0.25,0,experiment\images\bar_chart\bc_06\seed_0825.png
bar_chart,bc_06,6,826,0.25,0,experiment\images\bar_chart\bc_06\seed_0826.png
bar_chart,bc_06,6,827,0.25,0,experiment\images\bar_chart\bc_06\seed_0827.png
bar_chart,bc_06,6,828,0.25,0,experiment\images\bar_chart\bc_06\seed_0828.png
bar_chart,bc_06,6,829,0.25,0,experiment\images\bar_chart\bc_06\seed_0829.png
bar_chart,bc_06,6,830,0.25,0,experiment\images\bar_chart\bc_06\seed_0830.png
bar_chart,bc_06,6,831,0.25,0,experiment\images\bar_chart\bc_06\seed_0831.png
bar_chart,bc_06,6,832,0.25,0,experiment\images\bar_chart\bc_06\seed_0832.png
bar_chart,bc_06,6,833,0.4167,0,experiment\images\bar_chart\bc_06\seed_0833.png
bar_chart,bc_06,6,834,0.1667,0,experiment\images\bar_chart\bc_06\seed_0834.png
bar_chart,bc_06,6,835,0.25,0,experiment\images\bar_chart\bc_06\seed_0835.png
bar_chart,bc_06,6,836,0.25,0,experiment\images\bar_chart\bc_06\seed_0836.png
bar_chart,bc_06,6,837,0.0,0,experiment\images\bar_chart\bc_06\seed_0837.png
